latitude,longitude,area
53.35402,-77.54868,0.4
53.70264,-78.53168,0.8
48.42836,-79.47425,0.4
52.55216,-77.53896,4815.7
51.02878,-77.47712,80.9
52.29676,-75.81128,4977.6
52.38909,-76.18516,849.8
51.53597,-77.24566,90.6
51.60941,-77.45366,33.9
53.05756,-77.27348,1.6
53.11211,-77.23801,4.0
49.65168,-75.78888,0.6
51.65348,-76.72826,121.4
51.73681,-76.11874,327.7
51.75989,-76.06299,445.1
51.23142,-76.91236,24.2
51.21703,-76.81036,56.6
51.40528,-76.9308,121.4
52.40438,-75.68661,809.3
52.93285,-77.30946,404.6
49.05756,-77.95608,0.3
47.94455,-77.21778,0.2
49.72872,-76.67905,0.4
48.11931,-79.30774,0.2
48.97602,-64.44108,4.8
49.17116,-65.16392,0.8
48.38549,-64.63146,9.3
48.1337,-66.44745,1.4
48.39988,-64.5725,0.2
49.15258,-65.19087,0.4
48.44005,-64.39498,16.4
48.34323,-64.72159,4.9
48.05486,-65.28624,0.7
49.17386,-64.82233,2.1
49.18735,-66.05169,1.2
48.83004,-64.56148,0.6
48.20264,-64.84515,2.6
48.66427,-68.02614,0.4
48.99761,-66.38377,1.4
49.20174,-65.1529,0.2
48.05396,-65.19753,0.8
48.40168,-64.58062,14.0
47.79497,-69.50167,9.2
48.84053,-64.34151,0.4
48.02158,-65.35347,13.5
48.07824,-65.2768,1.3
49.21703,-65.92978,0.2
49.02878,-64.44925,2.1
48.49041,-64.30755,0.4
48.3711,-64.66261,4.6
48.26709,-65.65586,0.2
49.14269,-64.90567,1.9
48.881,-67.3306,2.9
48.23861,-64.76987,2.1
48.25899,-64.75904,2.8
48.34952,-68.75891,1.6
48.64269,-64.384,1.1
48.41607,-64.58808,0.6
48.20714,-64.89103,0.7
48.90888,-67.18022,1.2
46.79047,-69.92907,1.6
47.81475,-69.55521,0.1
47.61391,-69.55265,0.5
47.55936,-69.48534,0.3
47.54946,-69.43604,0.2
48.33004,-66.26976,0.1
47.39808,-69.75362,0.2
48.34233,-64.83063,2.7
47.63999,-68.95462,0.3
48.09053,-65.45422,0.2
48.01709,-68.91263,0.4
48.88549,-64.66393,2.6
47.61661,-69.56199,0.6
47.73591,-69.61318,1.8
46.23322,-71.78523,0.2
46.51439,-71.07288,0.1
45.89719,-72.36498,1.2
46.41337,-72.11188,2.6
46.08783,-70.71888,1.6
45.61841,-70.98328,1.0
45.77158,-71.40248,0.4
46.77428,-71.10364,4.0
45.45893,-71.81025,1.6
46.47422,-70.14316,1.6
45.67656,-71.37934,2.8
45.59772,-70.7922,2.8
46.24041,-70.43889,0.8
46.68735,-71.30842,2.7
46.67926,-71.31498,3.1
46.73142,-70.54528,0.4
46.81655,-71.11804,0.1
46.11481,-70.51068,0.2
45.22332,-72.13347,1.2
45.44455,-71.87693,0.8
46.03148,-71.18523,0.2
46.63729,-71.27046,2.8
45.94994,-72.69956,0.3
46.54227,-71.13136,0.4
46.40258,-71.91667,0.5
46.20534,-71.98181,0.2
46.10492,-72.1057,0.4
46.55756,-70.78756,8.0
46.3792,-71.87495,0.6
45.08783,-73.95032,10.1
45.00899,-73.88232,68.7
46.71703,-71.33071,2.9
46.14089,-73.46625,4.4
46.92116,-71.44733,0.2
46.28867,-73.43493,1.3
46.03867,-73.19947,2.1
46.3711,-73.31509,0.9
46.28507,-73.29299,0.8
46.70174,-72.29793,14.8
46.19994,-73.48571,9.6
47.58873,-72.75599,0.6
46.66847,-73.92792,16.7
46.26259,-73.70967,1.9
45.93285,-73.31006,14.8
47.98142,-70.0793,0.4
46.75989,-72.1673,2.0
47.98322,-70.08065,0.2
47.08274,-71.35327,0.8
46.96253,-71.49209,0.1
46.04227,-73.26207,2.1
46.8783,-71.50045,0.6
46.60941,-73.80584,2.9
47.07195,-72.2368,0.3
47.18825,-70.81878,0.1
47.61391,-70.40599,0.4
47.70444,-70.36722,2.0
48.30396,-70.95268,2.8
48.32374,-70.92561,0.4
48.31655,-70.9432,0.1
48.31655,-70.94591,0.6
48.31655,-70.94591,0.2
48.31475,-70.94997,0.1
46.81205,-71.91984,0.8
46.56835,-72.19768,0.3
47.31835,-72.82537,0.2
46.90258,-73.59427,2.3
47.08873,-70.93396,0.3
47.66427,-73.10658,0.1
48.19814,-70.06444,0.5
48.29587,-70.9635,0.6
47.93285,-73.37774,2.5
48.11481,-70.80774,0.2
46.09053,-73.64333,1.3
46.46703,-72.97911,0.2
46.10672,-73.61867,2.9
47.23502,-73.00916,0.8
46.09952,-73.62257,1.8
46.35042,-73.05988,0.1
46.08873,-73.63555,0.8
48.16936,-73.12486,1.0
46.47782,-72.96605,0.1
46.48052,-72.9556,0.5
46.46703,-72.99217,1.1
46.48861,-72.91014,0.2
46.47332,-72.97519,1.0
46.3765,-73.19134,0.5
46.33094,-73.2643,0.3
46.49671,-72.9177,0.2
46.29766,-73.31641,0.2
46.35941,-73.21873,0.1
46.10672,-73.61867,1.6
48.00719,-69.82258,0.1
46.39089,-72.60147,4.0
46.52878,-72.64183,18.6
48.86391,-74.49727,0.2
46.84952,-74.09697,16.2
47.88819,-73.65862,0.4
46.31835,-73.27864,0.2
46.47153,-72.98172,0.5
46.82195,-71.86541,1.6
47.69544,-70.30928,0.8
48.3792,-73.21344,0.4
46.1292,-73.59789,1.0
47.82374,-69.91963,0.1
46.74491,-72.21981,1.1
46.74221,-72.229,0.5
46.89988,-73.52147,1.6
46.48861,-72.93861,0.3
48.68375,-73.92917,32.6
46.32824,-73.26431,0.5
48.10042,-71.13031,0.1
48.10042,-71.13165,0.4
46.36481,-73.21221,0.2
46.92116,-71.60346,3.6
46.49041,-72.91275,0.9
46.17386,-73.52489,1.1
46.42836,-73.0949,4.4
47.08274,-70.90214,1.2
48.5018,-69.29804,6.0
48.3765,-69.36657,0.4
50.30036,-65.38428,0.1
48.5018,-69.28311,0.4
49.41337,-67.31122,1.6
49.08004,-68.5037,2.8
50.55756,-66.05078,0.4
50.98142,-65.88381,4.1
49.96163,-66.97763,0.5
50.29047,-65.4817,0.8
49.69544,-68.64859,12.4
48.20893,-69.7942,0.4
48.53058,-69.4058,0.4
51.24671,-58.51437,3.2
50.23771,-66.51725,0.1
48.30396,-69.68105,40.0
52.1256,-67.68115,560.0
49.08004,-68.45332,0.2
51.89449,-68.17276,0.2
50.24671,-66.2588,0.3
50.32824,-65.4845,0.2
50.22602,-66.19377,0.6
50.22602,-66.19377,0.2
51.11211,-61.56041,9323.9
51.11661,-66.05755,137.5
51.94455,-68.15208,0.4
52.1256,-68.73828,0.4
52.53148,-68.39745,12.1
52.01889,-68.73392,4.0
52.27878,-69.97207,29.1
52.3783,-69.8024,9.3
52.84233,-69.50442,43.3
52.52338,-68.97487,25.8
51.31475,-63.32182,4143.9
50.22602,-66.19377,0.0
50.72063,-63.01231,1.4
50.00719,-68.08053,1.6
49.35222,-69.58659,0.8
50.11931,-68.77302,0.3
52.15708,-67.05988,11351.8
52.1211,-67.10368,10.1
52.1328,-67.19286,10.1
48.35492,-69.43639,0.4
52.23052,-69.13583,14.1
51.80036,-66.63176,16.7
51.85492,-68.61279,4.8
51.15168,-69.94408,0.4
50.28327,-68.98874,1.0
50.69544,-69.2879,1.1
51.3792,-70.24568,8287.9
51.57374,-69.84866,2.4
51.97153,-70.19891,1456.8
51.68375,-69.27531,121.4
51.2518,-67.74569,5.9
50.73322,-62.1624,1.6
50.86211,-61.43161,6215.9
52.20983,-70.07746,34.3
52.44095,-69.9882,129.4
52.122,-69.6958,40.4
52.13729,-69.65934,1.2
51.78327,-69.32461,0.8
52.17386,-70.29081,60.7
52.97063,-67.62037,64.7
52.85672,-67.63241,0.2
52.36211,-67.48822,0.4
49.53777,-70.44595,4.0
49.96163,-66.97763,0.0
49.131,-68.18403,0.1
49.61661,-67.21669,2.9
48.34323,-71.3409,0.2
48.55036,-71.52899,6.0
48.92116,-72.36192,6.4
48.57554,-71.47417,4.8
48.66847,-71.58061,0.9
48.29766,-72.06576,8.0
48.74221,-71.93045,5.2
48.68735,-71.36899,0.4
48.36661,-70.96345,0.8
48.5027,-71.20657,8.0
48.54497,-72.30073,4.0
48.32195,-70.94184,3.2
49.80936,-74.40273,0.4
48.5045,-71.54804,2.4
48.45983,-70.77502,0.2
48.73052,-71.47137,2.8
48.96163,-72.08059,2.4
48.51259,-71.03039,2.0
48.84502,-72.23633,0.8
48.94724,-72.60094,8.9
48.96253,-72.59681,7.2
48.44455,-72.27639,0.3
48.70534,-71.64077,0.8
50.73142,-71.20453,776.9
49.04497,-72.17042,8.0
48.31835,-70.9459,0.2
48.31835,-70.94996,0.1
51.01889,-73.0719,1.6
49.10672,-72.58424,0.1
53.24491,-70.68538,526.0
53.26259,-71.80928,6474.9
53.34233,-71.99247,890.3
53.45893,-70.20318,2023.4
53.50899,-70.25318,1133.1
48.53597,-71.40173,0.8
49.8765,-74.36085,0.1
49.91427,-71.57495,40.4
50.61931,-74.06774,2.4
49.98142,-72.6331,0.1
48.35761,-71.35982,0.4
50.20444,-74.29259,0.2
48.50899,-71.40309,0.4
50.5054,-70.78808,22.6
50.57195,-71.65109,809.3
50.94634,-70.3262,27.9
51.20804,-70.70406,60.7
51.15168,-70.70125,526.0
51.10941,-71.7457,647.4
50.81475,-72.26501,28.3
49.10042,-73.7033,1.5
48.70714,-71.78564,4.0
48.78058,-71.86208,0.1
49.76259,-74.51233,0.2
49.76889,-74.62211,1.1
48.38819,-72.44583,1.1
48.68555,-72.56562,1.2
57.64808,-68.336,1294.9
57.33423,-69.34669,6474.9
45.94994,-76.06652,0.6
45.90168,-74.77906,6.0
45.60402,-75.56919,7.4
45.65168,-74.93567,0.4
46.1337,-74.65888,0.4
45.74221,-76.28565,3.3
46.39988,-75.89319,1.2
46.05936,-76.14204,1.2
45.76709,-75.76501,4.8
45.97422,-77.26734,0.4
46.38729,-75.87495,4.0
46.09772,-76.08496,2.8
46.56205,-75.35388,8.9
46.61661,-75.88263,4.0
46.31385,-75.56641,8.9
46.35402,-75.98306,0.3
46.32195,-75.5625,3.6
46.44005,-75.49739,6.0
45.97332,-74.64208,0.4
45.84233,-74.82688,1.6
45.86931,-73.90892,6.0
45.8783,-74.16279,0.8
45.82195,-74.99226,20.2
45.92386,-74.45475,0.4
45.7545,-76.01502,1.2
45.6328,-76.03832,16.1
45.77878,-75.52273,16.9
45.57554,-75.53965,3.2
46.3837,-75.91787,4.0
45.67116,-76.13578,1.2
46.10941,-73.86608,0.8
46.34592,-75.91276,3.2
45.70534,-76.18819,4.8
45.89719,-76.46511,0.8
46.42566,-74.92433,0.8
45.90168,-75.00192,1.2
47.08513,-75.74736,0.2
45.96703,-74.71507,0.8
46.07644,-74.54314,1.6
45.98591,-73.80227,12.1
45.66337,-75.5856,0.8
46.16337,-74.82295,10.1
45.99761,-74.64854,0.4
45.96883,-73.81004,8.0
45.92206,-74.38693,0.8
46.29317,-74.77867,4.4
45.97332,-74.11491,0.5
46.02158,-73.69819,0.6
45.67836,-74.91891,0.4
46.07554,-73.87907,0.1
46.95893,-75.07279,2.4
46.0045,-74.97669,0.2
45.92386,-73.83522,0.2
46.94724,-77.97629,0.4
46.0018,-75.08074,0.1
48.11481,-75.25117,0.4
46.1265,-74.84789,0.8
45.71613,-76.46651,0.8
46.07105,-77.06907,0.8
46.53148,-74.47908,0.2
46.19275,-74.94803,0.4
46.31205,-75.58333,0.4
47.67566,-77.27323,0.6
46.01439,-73.72928,0.4
46.66607,-74.18054,0.4
45.81115,-76.70226,4.8
46.05486,-75.67484,0.2
46.16936,-74.83485,0.3
47.82105,-76.0997,0.3
47.34233,-76.08571,0.4
45.90528,-73.81265,1.1
48.09952,-75.97845,2.0
46.92116,-76.54778,0.6
46.06385,-74.80611,0.1
45.51259,-75.7897,0.2
46.02158,-75.81261,0.1
45.85402,-76.41736,0.2
47.20264,-76.58989,0.4
45.83513,-76.68417,0.2
47.10492,-77.31616,0.6
47.20264,-76.58989,0.0
47.2554,-76.71555,0.2
46.04946,-75.81908,0.2
45.95983,-75.78547,2.0
46.92386,-77.12058,0.6
45.81205,-76.42904,0.4
46.30216,-73.98698,0.4
45.74671,-75.73325,0.8
46.48142,-76.41667,0.1
46.33094,-77.60154,0.2
45.7545,-74.16022,1.2
46.03148,-74.59542,0.4
46.04047,-74.43522,2.0
45.97962,-74.23447,0.8
45.86211,-75.70093,64.7
45.94814,-73.8204,6.0
45.98861,-73.76732,91.0
46.63729,-75.28094,1.6
45.68555,-76.17534,50.5
46.02698,-74.44171,16.1
46.08783,-74.6722,0.8
46.08333,-76.16667,1.2
46.16667,-75.83333,0.1
48.21163,-78.95681,4.0
48.17386,-78.95819,0.1
47.45893,-79.16886,3.2
48.78507,-77.48499,1.0
47.65708,-79.3419,6.0
48.78507,-77.48226,0.8
48.67206,-78.03975,2.4
48.43106,-77.32249,12.9
48.08513,-77.86686,8.3
49.19005,-77.96697,9.7
48.98861,-77.21711,0.1
48.90258,-78.64888,3.6
48.3792,-77.6823,0.5
52.41847,-76.86948,2.0
53.56475,-77.60761,40.4
53.66667,-76.00744,4.8
48.78058,-78.68176,0.4
52.66337,-78.65925,404.6
48.34952,-77.99729,2.9
53.3828,-77.49698,1.0
48.55756,-77.98098,4.8
49.44005,-78.12241,0.1
53.54497,-77.63488,8.0
53.25719,-75.95189,0.8
52.02608,-76.1579,3.2
51.52608,-76.59006,4.0
52.36661,-76.15783,58.2
51.44005,-79.25,236.7
48.28867,-78.44999,1.0
49.71883,-75.71383,2.1
53.08004,-78.32585,1.2
52.81385,-78.54911,4.8
53.73861,-78.56205,6.0
48.52788,-79.15173,1.2
48.28327,-76.48513,0.4
49.23322,-79.31405,1.6
47.76709,-79.20718,1.1
48.10761,-77.89512,0.2
48.27878,-78.96081,0.1
46.93825,-79.27801,0.2
48.10402,-77.84125,4.6
47.70534,-78.51651,3.2
47.92566,-78.5848,0.1
53.79497,-73.6891,5139.5
47.94455,-78.57931,0.4
48.52788,-78.20655,0.8
48.80756,-79.22406,0.8
48.08603,-78.06852,0.5
48.29587,-76.06846,10.5
47.57195,-78.22467,0.6
48.40978,-77.38144,0.6
48.08513,-77.86416,0.4
48.84772,-78.63797,2.3
48.02158,-77.22176,0.9
48.09772,-77.76197,0.8
47.98771,-77.82661,9.5
48.04946,-78.1559,0.1
48.29047,-76.3991,0.8
48.3837,-77.34761,1.6
48.16847,-79.11408,0.1
48.20264,-77.80095,1.8
48.20534,-77.67443,0.9
48.34952,-78.01432,0.7
47.54946,-78.27071,8.0
47.38999,-69.94022,0.3
48.85402,-67.4754,3.2
48.622,-68.12449,2.2
48.03867,-65.22175,0.7
48.372,-64.60304,0.4
48.38729,-64.58062,6.0
48.53148,-64.46741,0.2
48.39089,-64.61385,0.1
48.03867,-65.27953,0.3
48.54227,-64.47555,4.8
48.7518,-64.37438,1.0
48.01709,-69.14516,0.2
48.622,-68.11633,0.1
48.78058,-64.51919,1.6
48.17656,-68.24595,0.1
49.23052,-65.13775,0.1
48.99761,-65.3114,0.1
48.65708,-64.43601,0.1
48.04407,-67.80239,73.8
48.74671,-64.55878,0.4
48.74041,-64.39212,0.8
48.81115,-65.43035,0.8
47.54047,-69.78671,0.4
48.80486,-64.71177,386.4
47.73771,-69.55258,0.1
48.35222,-64.95805,36.1
49.04587,-64.88374,0.3
47.65978,-69.66989,26.7
48.36481,-67.49323,0.1
48.84592,-64.7254,41.2
46.80936,-69.99343,2.7
48.78507,-67.69267,0.2
47.44724,-69.91888,1.4
47.10941,-70.03709,1.3
48.05756,-65.28624,3.5
48.30756,-68.06846,0.3
47.66847,-69.41854,26.7
47.8783,-69.10633,0.1
48.56385,-66.30208,0.3
48.28777,-65.48513,1.3
47.01169,-70.05168,0.8
48.02338,-65.45294,0.5
48.99761,-65.31414,0.1
48.36121,-64.94315,0.2
48.08274,-67.09532,0.2
47.77338,-69.00171,6.9
46.81115,-69.94481,1.2
48.92566,-64.31554,0.2
47.82644,-68.90997,0.4
45.85672,-72.03943,1.2
46.30666,-71.66276,1.2
45.93555,-71.71638,30.3
45.19994,-73.10285,4.0
46.10222,-72.07036,10.1
45.09233,-73.11953,4.8
46.03148,-71.95855,0.8
46.1238,-72.1498,2.4
45.97872,-72.39855,0.4
46.19814,-70.48181,6.0
45.02608,-73.84923,24.2
45.99311,-70.63948,4.0
45.81475,-72.41871,2.0
45.94724,-71.79582,2.8
46.09502,-72.41018,9.7
46.06385,-72.18779,5.0
45.42656,-72.74359,3.2
45.44814,-72.76667,60.7
45.29227,-73.4527,12.5
45.01889,-72.0757,8.0
45.90978,-72.24224,0.4
46.65528,-70.58674,4.0
46.58873,-70.6885,0.2
46.48591,-71.93339,0.6
46.61931,-71.57024,0.4
46.08603,-72.04314,3.2
45.86841,-72.67251,0.8
45.73591,-72.53952,3.2
45.82824,-72.09826,12.1
45.96163,-70.65632,0.4
45.98142,-70.6602,0.6
45.77788,-71.35477,0.4
46.19275,-72.3608,3.2
46.56385,-70.08426,0.2
45.80756,-72.74226,12.1
46.36481,-71.56509,3.6
46.14449,-71.37124,0.4
46.25989,-71.25139,4.0
45.7554,-70.6628,1.2
45.71883,-71.3587,0.4
45.95444,-72.05229,1.2
45.18735,-72.96555,1.0
45.33274,-71.73593,0.4
46.41607,-70.53898,1.0
46.03507,-71.6943,0.4
45.09952,-73.85296,2.0
45.52608,-72.56665,2.4
45.32195,-73.08481,0.2
46.32644,-71.54817,0.4
45.33094,-72.0053,0.2
45.34592,-72.00272,0.3
46.28867,-71.70966,0.2
46.52788,-70.87876,1.2
46.33274,-71.56249,0.4
46.64719,-71.21463,4.0
46.76169,-71.02032,0.2
46.59233,-70.92802,0.2
45.34592,-72.00272,0.3
46.61121,-70.71989,0.1
45.1265,-73.82314,2.8
46.5054,-70.65621,0.4
46.46433,-70.61836,0.1
46.08274,-72.10573,0.1
46.76169,-70.94749,0.4
45.43825,-72.74615,1.6
45.71163,-71.40636,0.4
45.8837,-72.58398,0.4
46.26709,-72.00658,1.2
45.33094,-72.0053,0.2
45.21433,-72.89241,0.6
45.26709,-71.9195,1.8
45.13819,-73.62969,1.6
45.53777,-71.90383,1.7
46.33873,-71.58721,0.4
46.33274,-71.8815,0.6
46.36211,-71.85802,0.4
46.33004,-71.60806,0.4
45.71883,-71.32045,0.8
46.32644,-71.54817,1.6
46.64719,-70.06237,6.1
45.74041,-71.28823,0.4
45.53327,-72.83964,0.4
46.22422,-72.2097,4.8
45.71883,-71.33809,0.4
45.35941,-71.8103,1.4
45.65438,-70.5769,0.4
45.40438,-72.43595,0.6
46.14539,-71.9338,0.8
46.54047,-71.52842,0.1
46.54227,-71.52711,0.2
45.48861,-71.67945,0.2
46.09233,-71.89332,0.8
46.08274,-71.9037,0.4
45.97602,-72.91667,1.3
45.8783,-72.58075,0.8
46.70983,-71.28743,0.2
46.70893,-71.28743,0.2
45.06925,-73.45034,4.8
46.10222,-72.32555,0.4
45.6238,-70.85623,0.1
46.52068,-71.9817,0.1
45.77158,-70.63186,1.2
46.27338,-72.2461,0.6
45.64988,-70.72298,1.6
45.53507,-72.84477,1.6
46.36841,-71.85411,0.4
45.72153,-70.84582,16.1
46.02788,-71.3152,4.0
46.42836,-71.21216,0.3
46.69814,-73.95411,4.4
48.27788,-70.55766,0.5
47.04317,-72.21569,2.7
46.92836,-72.46971,0.2
46.18375,-73.73961,3.0
48.28327,-70.80225,188.1
47.00989,-71.35336,0.6
48.21613,-70.83434,0.2
46.95983,-71.57543,1.2
46.94095,-71.37056,1.3
47.35402,-72.19823,14.7
46.94455,-72.25957,2.4
46.99311,-71.56487,1.4
46.93555,-71.85345,1.6
46.57195,-72.70814,18.5
46.33783,-73.07682,2.4
45.93375,-73.29842,414.3
46.94455,-71.81621,1.2
46.70893,-72.28743,0.3
46.97602,-71.37581,1.0
46.16337,-73.54178,0.2
46.93106,-71.51617,0.8
48.27608,-70.54685,3.2
48.27788,-70.55901,14.1
46.30936,-73.82292,0.3
48.32195,-70.78329,20.2
46.89988,-71.60481,0.6
46.48951,-73.10789,71.9
46.65528,-72.81237,12.0
46.14719,-73.44418,3.8
47.46433,-72.73803,141.6
47.09952,-70.87835,97.1
46.57105,-72.70814,4.8
46.56925,-72.7186,3.3
46.52788,-72.70817,0.3
46.61931,-72.80976,13.2
47.89988,-69.97451,0.1
47.8828,-69.92222,0.2
46.44724,-72.51024,1.3
46.52608,-72.6768,18.8
48.34323,-70.76433,0.4
47.98322,-70.0793,0.4
48.10492,-70.01869,0.1
48.04317,-70.06585,0.4
47.89539,-70.04175,0.2
47.45174,-72.80274,0.3
46.55036,-72.80849,0.6
45.97422,-73.27122,11.1
46.78327,-71.67645,1.0
48.31655,-70.9432,1.6
46.90438,-72.3469,0.1
47.69724,-70.38059,0.3
46.48052,-72.64838,2.2
47.71163,-73.27987,2.2
48.31475,-70.94726,0.8
48.10402,-69.72845,0.1
46.58513,-72.7042,0.9
46.91847,-72.921,3.1
46.70534,-73.77694,1.0
47.32105,-72.77363,0.1
47.01889,-71.34675,0.4
46.68555,-72.61161,0.1
46.74491,-72.52165,0.2
46.74671,-72.51771,0.1
46.81655,-72.5,0.3
46.89539,-71.40219,1.0
46.29497,-73.76175,2.2
46.75989,-73.14566,0.1
48.16427,-70.4609,14.1
47.30396,-72.67308,0.2
47.89449,-73.77029,0.1
46.60492,-72.87085,0.2
47.36211,-70.58568,0.8
46.58873,-72.65227,0.8
46.92566,-73.52144,0.3
46.61211,-74.04799,0.1
46.42836,-72.75374,1.1
47.73861,-70.11986,0.4
48.17116,-70.51456,9.3
46.69005,-72.75074,0.1
46.70983,-71.64568,1.4
48.22153,-70.09108,1.6
47.27608,-72.26308,2.0
46.6256,-73.84072,0.3
48.08274,-70.79026,0.9
48.08094,-70.7916,8.3
47.53867,-70.56602,1.6
46.39449,-72.51814,14.2
45.97422,-73.2544,2.5
46.67836,-72.61555,0.2
47.97782,-70.58472,0.2
48.1337,-71.10603,0.4
47.82195,-70.48527,1.4
46.93735,-71.28723,0.2
46.67206,-72.59458,1.1
46.42656,-73.85404,0.2
47.97422,-70.1089,2.0
47.28148,-72.88087,0.1
47.05486,-73.9274,12.2
48.43555,-73.10838,0.4
46.43735,-73.91275,2.3
46.45983,-73.11183,1.0
46.40528,-74.01812,0.3
46.57105,-73.42805,1.1
47.09952,-73.05163,0.7
47.05936,-73.90875,1.2
47.47872,-73.59348,13.2
47.43555,-74.01021,0.2
47.19275,-73.05951,5.9
48.08004,-70.49731,0.1
46.83004,-74.08648,1.1
47.93285,-72.74732,1.6
47.29946,-72.81875,48.5
46.5054,-74.09088,1.1
48.16427,-71.20281,0.2
47.26889,-73.96554,0.1
47.73591,-70.2531,2.0
47.42926,-73.1729,0.3
47.98052,-72.51616,0.2
47.17566,-72.37565,0.1
47.02878,-72.20118,0.1
46.57644,-73.45944,0.3
47.74671,-72.91975,0.5
46.56835,-73.89574,0.4
46.48322,-73.41405,39.0
46.59592,-74.13918,30.3
47.27338,-74.23542,0.4
46.48322,-74.0755,108.9
46.97872,-71.5807,1.4
48.13729,-71.17858,28.3
47.89719,-70.76895,6.0
47.8711,-70.77971,46.5
47.27338,-72.9894,73.6
46.5054,-73.74216,0.3
46.79317,-74.02422,0.2
46.77428,-73.23556,3.6
48.07374,-70.5295,6.0
48.09772,-71.13166,6.0
47.93375,-70.77696,0.8
46.40168,-74.08712,0.7
46.43825,-74.16667,0.1
46.96703,-71.24736,0.8
48.02428,-72.72445,3.9
47.57554,-70.34601,0.1
47.10222,-73.57673,0.3
47.29317,-72.99204,0.1
47.90168,-69.85362,0.8
48.07824,-70.52276,0.8
47.19275,-74.20368,0.1
46.95983,-72.23287,1.6
46.8738,-71.80176,0.4
46.72063,-72.16404,0.5
47.82195,-69.98259,0.1
46.33873,-73.17184,1.5
46.6265,-73.83809,40.4
46.86391,-72.79519,0.1
49.02878,-69.17731,0.4
49.09053,-68.44644,2.4
50.6337,-68.72448,0.9
49.94814,-68.12334,0.1
48.39988,-69.41737,0.4
50.26889,-65.61179,0.9
50.23591,-66.37308,0.3
50.0054,-66.91247,0.7
48.51709,-69.3089,0.8
49.04497,-68.40981,14.1
49.68555,-67.16938,0.3
48.54317,-69.26134,0.8
50.21883,-66.3492,48.5
50.07554,-66.72478,0.7
51.42206,-63.69231,299.4
50.25719,-63.62306,0.2
50.82374,-65.96583,12.7
50.26709,-60.8066,45.3
49.09053,-69.9098,1.0
50.2518,-66.24156,0.2
50.27608,-66.21763,0.5
50.21343,-66.26307,0.2
50.24491,-66.26583,0.2
49.55756,-70.25847,8093.7
48.69455,-69.76112,0.2
48.32374,-69.98647,0.4
50.25899,-63.56364,0.2
50.45714,-65.79519,1184.9
50.24491,-66.26583,0.2
49.35941,-67.38353,0.5
49.73591,-68.95965,1.3
49.31835,-69.57919,1.6
49.31835,-69.58941,0.2
49.5027,-70.38066,1.6
51.26439,-66.78734,3.7
50.51169,-68.44343,0.1
49.92836,-68.71228,0.2
50.74221,-69.24574,111.9
50.24311,-66.26583,0.1
49.30756,-69.42276,0.2
50.08513,-68.19534,0.2
49.78058,-67.46379,0.2
48.15258,-69.80907,30.3
49.19724,-68.23899,1.4
48.97872,-68.91393,0.2
49.10402,-68.46428,4.0
49.25719,-68.48071,0.2
49.98502,-67.33974,4.2
49.78148,-67.46657,0.1
49.11841,-68.36857,1.6
49.08274,-68.34664,0.4
48.78148,-71.80058,2.0
48.74491,-71.88121,10.1
48.85492,-72.17483,0.6
48.78327,-72.33477,40.4
48.44005,-71.08533,0.8
48.71793,-71.507,1.2
48.85042,-72.3224,26.3
48.68735,-71.58493,6.0
48.44005,-70.70662,0.3
48.94095,-72.64887,38.4
48.99311,-72.2977,14.1
48.91337,-72.37972,12.9
49.06385,-72.60216,4.8
48.83004,-71.96721,32.3
48.43555,-71.44171,0.8
48.70264,-71.39486,12.1
48.7527,-72.70226,0.6
48.50989,-72.31569,9.3
48.98502,-72.52852,4.8
48.36841,-71.37064,0.2
48.40168,-70.84216,1.6
49.91607,-74.30819,2.0
48.99041,-72.26892,0.8
48.36931,-71.52918,121.4
48.74041,-72.56151,44.5
48.97422,-72.05456,1.6
48.96883,-72.18424,40.4
49.76889,-74.11236,0.8
48.25719,-72.14505,8.0
49.01619,-72.21709,16.1
49.0027,-72.24589,4.0
48.95264,-72.09819,0.8
48.94095,-72.72809,19.8
48.6292,-71.34319,1.2
48.91427,-72.34688,0.8
48.36481,-72.6742,0.2
48.36391,-72.47157,0.2
49.03597,-72.15981,1.6
48.6283,-71.56428,0.6
48.60402,-71.53981,0.8
48.30036,-72.12746,16.1
48.6328,-71.2721,1.2
48.70534,-71.42641,30.3
49.93285,-74.36916,1.0
48.28597,-72.06171,12.1
49.10672,-72.59111,2.0
48.42566,-71.35975,0.6
48.40708,-71.08538,4.0
49.09053,-72.29763,60.7
49.01889,-72.32236,40.4
48.92386,-72.30733,4.0
48.85492,-72.3743,8.9
48.91427,-72.15161,2.0
48.34053,-72.19588,6.4
48.43106,-71.25743,0.8
48.33783,-70.93236,3.2
48.95983,-72.05183,16.1
48.5054,-72.35151,2.0
48.99311,-72.08059,0.8
48.78597,-71.79784,4.4
48.56115,-71.45244,2.0
48.43825,-71.26827,1.2
48.57195,-71.39084,1.2
48.6337,-71.31973,161.8
48.90708,-72.02587,40.4
48.9994,-72.55043,16.1
48.45983,-71.10157,18.6
50.39719,-73.84472,1.2
48.39808,-70.66873,1.2
49.90708,-74.37896,1.2
48.32554,-72.90314,2.4
48.69095,-71.5084,0.5
50.60222,-71.13266,36.4
52.64629,-72.03887,13985.9
49.36481,-72.70995,1.2
49.13819,-72.59381,38.8
48.52608,-71.02494,0.6
49.46703,-70.98201,0.6
49.94544,-71.03861,0.3
49.00719,-72.12691,3.2
49.36931,-72.05019,0.6
